,EMD_CD,EMD_ENG_NM,EMD_KOR_NM,predicted
494,28260105,Gongchon-dong,공촌동,62.809283590118525
495,28260106,Yeonhui-dong,연희동,17.002262237282142
496,28260107,Simgok-dong,심곡동,21.06795206855588
497,28260108,Gajeong-dong,가정동,17.428312344213094
498,28260109,Sinhyeon-dong,신현동,16.981163014351004
499,28260110,Seongnam-dong,석남동,15.824250883348098
500,28260111,Wonchang-dong,원창동,17.275776011142156
501,28260112,Gajwa-dong,가좌동,16.41723434571428
502,28260113,Majeon-dong,마전동,21.029097828830682
503,28260114,Dangha-dong,당하동,19.434361561291535
504,28260115,Wondang-dong,원당동,16.694396604456475
505,28260117,Daegok-dong,대곡동,55.777886872251614
506,28260118,Geumgok-dong,금곡동,44.79464877191416
507,28260119,Oryu-dong,오류동,15.879366146412982
508,28260120,Wanggil-dong,왕길동,48.775155670703754
509,28260121,Bullo-dong,불로동,18.43199643479571
510,28260122,Cheongna-dong,청라동,17.11937418265024
511,28710340,Hwado-myeon,화도면,71.79967901083624
512,28720310,Bukdo-myeon,북도면,75.11444416131994
513,28720360,Yeongheung-myeon,영흥면,16.326617868832642
514,29110109,Gyerim-dong,계림동,15.143869170975744
515,29110110,Sansu-dong,산수동,19.635524534324336
516,29110111,Jisan-dong,지산동,50.54879522521475
517,29110118,Seoseok-dong,서석동,16.92624810294107
518,29110119,Sotae-dong,소태동,45.235469166162886
519,29110120,Yongyeon-dong,용연동,43.50166617769947
520,29110121,Ullim-dong,운림동,45.02975602865412
521,29110122,Hak-dong,학동,21.23142995185723
522,29110123,Wollam-dong,월남동,44.11957808400317
523,29110124,Seongyo-dong,선교동,36.716848760394235
524,29110125,Naenam-dong,내남동,54.90242849927629
525,29110126,Yongsan-dong,용산동,43.32307735448734
526,29140117,Deokheung-dong,덕흥동,16.449651963465357
527,29140118,Ssangchon-dong,쌍촌동,17.98561068041689
528,29140119,Hwajeong-dong,화정동,21.0192647175878
529,29140120,Chipyeong-dong,치평동,16.357556486659348
530,29140125,Seochang-dong,서창동,20.77884990489175
531,29140126,Seha-dong,세하동,16.975370582238583
532,29140127,Yongdu-dong,용두동,18.054563196044537
533,29140128,Pungam-dong,풍암동,34.96817195760957
534,29140129,Byeokjin-dong,벽진동,17.925995697778276
535,29140130,Geumho-dong,금호동,17.24639787058095
536,29140131,Mareuk-dong,마륵동,16.43856882639783
537,29140132,Maewol-dong,매월동,20.64971412594519
538,29140133,Dongcheon-dong,동천동,16.64501028572456
539,29155101,Sa-dong,사동,16.528208971690947
540,29155102,Gu-dong,구동,16.81109809320015
541,29155103,Seo-dong,서동,16.88190644423058
542,29155104,Wolsan-dong,월산동,16.619703581046423
543,29155105,Baegun-dong,백운동,16.73823735177181
544,29155106,Juwol-dong,주월동,18.270110205992673
545,29155107,Nodae-dong,노대동,42.72441831432204
546,29155108,Jinwol-dong,진월동,16.731070512470712
547,29155109,Deongnam-dong,덕남동,55.07525427423984
548,29155110,Haengam-dong,행암동,18.288160416979128
549,29155111,Imam-dong,임암동,21.469400545443445
550,29155112,Songha-dong,송하동,28.50972974486948
551,29155113,Yangnim-dong,양림동,17.28946526955925
552,29155114,Bangnim-dong,방림동,16.78283683913629
553,29155115,Bongseon-dong,봉선동,19.448819956655473
554,29155116,Guso-dong,구소동,17.072663768371456
555,29155117,Yangchon-dong,양촌동,15.695022394842525
556,29155118,Dogeum-dong,도금동,24.7365642555479
557,29155119,Seungchon-dong,승촌동,15.419748191251717
558,29155120,Jiseok-dong,지석동,17.765863557564554
559,29155121,Apchon-dong,압촌동,18.43128939615734
560,29155122,Hwajang-dong,화장동,15.70695661215992
561,29155123,Chilseok-dong,칠석동,19.969032167404805
562,29155124,Seokjeong-dong,석정동,21.626821712680904
563,29155126,Yanggwa-dong,양과동,49.315880264955894
564,29155127,Ijang-dong,이장동,25.686137883372822
565,29155128,Daeji-dong,대지동,21.870397442077962
566,29155129,Wonsan-dong,원산동,35.28111842360278
567,29155130,Wolseong-dong,월성동,15.632755981993798
568,29170101,Jungheung-dong,중흥동,16.5516543151546
569,29170106,Sinan-dong,신안동,16.599344408834423
570,29170107,Yongbong-dong,용봉동,16.715836976294977
571,29170108,Dongnim-dong,동림동,39.8059277292594
572,29170109,Unam-dong,운암동,18.700501360604658
573,29170111,Punghyang-dong,풍향동,15.327701315818649
574,29170112,Munheung-dong,문흥동,56.12557912992866
575,29170113,Gakhwa-dong,각화동,33.577233234981314
576,29170114,Duam-dong,두암동,22.690716268325968
577,29170115,Ochi-dong,오치동,29.859951324474455
578,29170116,Samgak-dong,삼각동,48.5124199793049
579,29170117,Maegok-dong,매곡동,28.82867587487084
580,29170118,Chunghyo-dong,충효동,25.45461018181376
581,29170119,Deogui-dong,덕의동,70.76112492960705
582,29170120,Geumgok-dong,금곡동,63.61326477373763
583,29170121,Mangwol-dong,망월동,44.69897681036455
584,29170122,Cheongpung-dong,청풍동,55.11084033093363
585,29170123,Hwaam-dong,화암동,24.99444672918032
586,29170124,Jangdeung-dong,장등동,51.143280058799775
587,29170125,Unjeong-dong,운정동,44.708110893287305
588,29170126,Bonchon-dong,본촌동,19.035224418702516
589,29170127,Ilgok-dong,일곡동,34.59757360650068
590,29170128,Yangsan-dong,양산동,25.66685250650589
591,29170129,Yeonje-dong,연제동,16.23446610135617
592,29170130,Sinyong-dong,신용동,17.05378889665558
593,29170131,Yongdu-dong,용두동,17.10195738297078
594,29170132,Jiya-dong,지야동,15.627267297028341
595,29170133,Taeryeong-dong,태령동,28.867854705823177
596,29170134,Sugok-dong,수곡동,21.57713749411519
597,29170135,Hyoryeong-dong,효령동,53.47538586540686
598,29170136,Yongjeon-dong,용전동,15.147509503103915
599,29170138,Saengyong-dong,생용동,50.70769551727544
600,29170139,Wolchul-dong,월출동,17.175345551943305
601,29170140,Daechon-dong,대촌동,16.35524489643746
602,29170141,Oryong-dong,오룡동,15.87541945586258
603,29200104,Sinchon-dong,신촌동,16.6609481354545
604,29200105,Seobong-dong,서봉동,31.501948335887498
605,29200106,Unsu-dong,운수동,37.565739148863194
606,29200107,Seonam-dong,선암동,31.42800939062967
607,29200108,Sochon-dong,소촌동,22.030160311436994
608,29200109,Usan-dong,우산동,16.681503060856265
609,29200111,Bakho-dong,박호동,52.9592071807317
610,29200112,Bia-dong,비아동,17.26475364842711
611,29200113,Docheon-dong,도천동,15.659322303459131
612,29200114,Suwan-dong,수완동,15.872155685843452
613,29200115,Wolgye-dong,월계동,16.70531077138976
614,29200117,Sanwol-dong,산월동,22.679137737109194
615,29200118,Sinchang-dong,신창동,20.501331157515867
616,29200119,Singa-dong,신가동,16.38333903403419
617,29200121,Ancheong-dong,안청동,16.390835929566062
618,29200122,Jingok-dong,진곡동,27.021021291231186
619,29200123,Jangdeok-dong,장덕동,16.257427541036048
620,29200124,Heukseok-dong,흑석동,17.133431099907558
621,29200125,Hanam-dong,하남동,20.412686710818452
622,29200126,Jangsu-dong,장수동,66.52686329110882
623,29200127,Sanjeong-dong,산정동,35.42043356777095
624,29200128,Wolgok-dong,월곡동,16.58455064934535
625,29200129,Deungim-dong,등임동,43.67146444223041
626,29200130,Sanmak-dong,산막동,17.380512449591283
627,29200131,Goryong-dong,고룡동,33.246079082052894
628,29200132,Sillyong-dong,신룡동,49.065447315000355
629,29200133,Dujeong-dong,두정동,59.205996373187276
630,29200134,Imgok-dong,임곡동,50.19528137818329
631,29200135,Gwangsan-dong,광산동,53.911839632857
632,29200136,Osan-dong,오산동,23.78705918083709
633,29200137,Saho-dong,사호동,32.39616174429188
634,29200138,Hasan-dong,하산동,16.882306533468043
635,29200139,Yugye-dong,유계동,16.178227852877587
636,29200140,Bondeok-dong,본덕동,24.171118170799886
637,29200141,Yongbong-dong,용봉동,21.96354385392961
638,29200142,Yogi-dong,요기동,15.775419767831487
639,29200145,Ok-dong,옥동,16.693927429949106
640,29200149,Jijuk-dong,지죽동,52.783239805361134
641,29200150,Yong-dong,용동,42.33572301742212
642,29200151,Yonggok-dong,용곡동,45.381282646227454
643,29200152,Jijeong-dong,지정동,24.806964337139174
644,29200153,Myeonghwa-dong,명화동,16.317140327492094
645,29200154,Dongsan-dong,동산동,22.211776394410176
646,29200155,Yeonsan-dong,연산동,16.857077090442576
647,29200156,Dodeok-dong,도덕동,35.89204464678019
648,29200157,Songsan-dong,송산동,15.894448979540737
649,29200158,Jipyeong-dong,지평동,50.28653946693118
650,29200159,Oun-dong,오운동,34.580785481342744
651,29200160,Samgeo-dong,삼거동,28.827489299411486
652,29200161,Yang-dong,양동,44.868755184860234
653,29200162,Naesan-dong,내산동,66.6104660905124
654,29200163,Daesan-dong,대산동,33.46395002022782
655,29200164,Songhak-dong,송학동,40.85539859365864
656,29200165,Sin-dong,신동,15.950903372898598
657,29200166,Samdo-dong,삼도동,42.67346481497532
658,29200167,Namsan-dong,남산동,61.30813057906889
659,29200168,Songchi-dong,송치동,21.0289015157688
660,29200169,Sansu-dong,산수동,15.474801416959977
661,29200170,Seon-dong,선동,71.1938331351092
662,29200171,Jisan-dong,지산동,50.65177334231035
663,29200172,Wang-dong,왕동,55.400886236843284
664,29200173,Buksan-dong,북산동,38.27143610139569
665,29200174,Myeongdo-dong,명도동,24.338313958647596
666,29200175,Dongho-dong,동호동,51.701187444757146
667,29200176,Deongnim-dong,덕림동,48.7697289212284
668,29200177,Yangsan-dong,양산동,50.541486874564555
669,29200178,Dongnim-dong,동림동,22.552775524314033
670,29200202,Oseon-dong,오선동,16.766259253889253
671,30110104,Cheon-dong,천동,16.132960439857783
672,30110105,Gao-dong,가오동,16.588375064158516
673,30110107,Panam-dong,판암동,71.9626524680702
674,30110108,Samjeong-dong,삼정동,20.403291750213313
675,30110109,Yongun-dong,용운동,20.418814055107926
676,30110111,Jayang-dong,자양동,17.693481462740063
677,30110114,Gayang-dong,가양동,18.53199848420595
678,30110115,Yongjeon-dong,용전동,16.413476855473846
679,30110117,Hongdo-dong,홍도동,15.457305517423276
680,30110121,Chu-dong,추동,34.444199020063145
681,30110122,Biryong-dong,비룡동,31.318066829979575
682,30110123,Jusan-dong,주산동,33.157892827989365
683,30110124,Yonggye-dong,용계동,15.628536625290657
684,30110125,Masan-dong,마산동,24.49342781182315
685,30110126,Hyopyeong-dong,효평동,32.43899474907773
686,30110127,Jik-dong,직동,57.25410368369971
687,30110128,Secheon-dong,세천동,35.69137410159592
688,30110129,Sinsang-dong,신상동,62.35918926641928
689,30110130,Sinha-dong,신하동,42.44822311307582
690,30110131,Sinchon-dong,신촌동,37.694428406035
691,30110132,Saseong-dong,사성동,32.776063168687536
692,30110133,Naetap-dong,내탑동,25.100336556571595
693,30110134,O-dong,오동,54.88692904687138
694,30110135,Juchon-dong,주촌동,68.0173726507764
695,30110136,Nangwol-dong,낭월동,39.34286249781819
696,30110137,Daebyeol-dong,대별동,19.594780399155137
697,30110138,Isa-dong,이사동,35.53920380075899
698,30110139,Daeseong-dong,대성동,40.489163097222836
699,30110140,Jangcheok-dong,장척동,69.99009114607307
700,30110141,Soho-dong,소호동,29.723339144335608
701,30110142,Gudo-dong,구도동,80.43678369724103
702,30110143,Samgoe-dong,삼괴동,67.64463386849155
703,30110144,Sangso-dong,상소동,73.41492129439895
704,30110145,Haso-dong,하소동,70.75720141678713
705,30140103,Mok-dong,목동,15.416121268294969
706,30140107,Seokgyo-dong,석교동,18.76372967723478
707,30140108,Ho-dong,호동,49.501076960350815
708,30140109,Okgye-dong,옥계동,19.112423902549715
709,30140110,Daesa-dong,대사동,67.75052903255647
710,30140111,Busa-dong,부사동,24.38855398885694
711,30140112,Yongdu-dong,용두동,16.913868152525723
712,30140116,Munhwa-dong,문화동,31.673118152106312
713,30140117,Sanseong-dong,산성동,17.612908290711534
714,30140118,Sajeong-dong,사정동,33.429621316726255
715,30140119,Anyeong-dong,안영동,22.495113755577705
716,30140120,Musu-dong,무수동,44.94370229726756
717,30140121,Guwan-dong,구완동,34.6366284475296
718,30140122,Chimsan-dong,침산동,33.493625016427124
719,30140123,Mokdal-dong,목달동,52.38888231703702
720,30140124,Jeongsaeng-dong,정생동,39.79862035533219
721,30140125,Eonam-dong,어남동,46.130527905728684
722,30140126,Geum-dong,금동,69.55715591328372
723,30170101,Boksu-dong,복수동,16.43386950115593
724,30170102,Byeon-dong,변동,16.200969510977416
725,30170103,Doma-dong,도마동,18.3533795408039
726,30170104,Jeongnim-dong,정림동,16.220102041031733
727,30170105,Yongmun-dong,용문동,15.314016229919433
728,30170108,Goejeong-dong,괴정동,17.824435278335756
729,30170110,Nae-dong,내동,15.820993231487893
730,30170111,Galma-dong,갈마동,18.973862441883885
731,30170112,Dunsan-dong,둔산동,15.970118103599681
732,30170113,Wolpyeong-dong,월평동,16.901154211167373
733,30170114,Gasuwon-dong,가수원동,16.046612628385766
734,30170115,Doan-dong,도안동,16.523145201179297
735,30170116,Gwanjeo-dong,관저동,16.645161117004335
736,30170117,Heukseok-dong,흑석동,76.01938184276561
737,30170118,Maeno-dong,매노동,53.501259000580134
738,30170119,Sanjik-dong,산직동,56.323494460183724
739,30170120,Jangan-dong,장안동,71.70587038422485
740,30170121,Pyeongchon-dong,평촌동,33.569930735140616
741,30170122,O-dong,오동,69.92409677906868
742,30170123,Umyeong-dong,우명동,40.00959095541185
743,30170124,Wonjeong-dong,원정동,45.767991689924855
744,30170125,Yongchon-dong,용촌동,60.53486073336977
745,30170126,Bonggok-dong,봉곡동,46.10594420151208
746,30170127,Goegok-dong,괴곡동,39.62198365931235
747,30170128,Mannyeon-dong,만년동,16.22330292891098
748,30200101,Wonnae-dong,원내동,21.04266124010355
749,30200102,Gyochon-dong,교촌동,40.189628385329215
750,30200103,Daejeong-dong,대정동,33.72585020211837
751,30200104,Yonggye-dong,용계동,17.98134324980463
752,30200105,Hakha-dong,학하동,16.586132071611694
753,30200106,Gyesan-dong,계산동,41.13346675641831
754,30200107,Seongbuk-dong,성북동,82.52925934555036
755,30200108,Se-dong,세동,67.93522875619094
756,30200109,Songjeong-dong,송정동,76.99162082241011
757,30200110,Bang-dong,방동,32.02925341726835
758,30200111,Bongmyeong-dong,봉명동,17.467080861100168
759,30200112,Guam-dong,구암동,27.903759433680307
760,30200113,Deongmyeong-dong,덕명동,55.60290007755445
761,30200114,Wonsinheung-dong,원신흥동,17.332262009736976
762,30200115,Sangdae-dong,상대동,19.644382607112366
763,30200116,Bogyong-dong,복용동,19.22435918837335
764,30200117,Jangdae-dong,장대동,15.244700698961944
765,30200118,Gap-dong,갑동,77.00705935638914
766,30200119,Noeun-dong,노은동,16.27651161857078
767,30200120,Jijok-dong,지족동,45.39890927211377
768,30200121,Juk-dong,죽동,16.828229048220408
769,30200122,Gung-dong,궁동,25.45842431869328
770,30200123,Eoeun-dong,어은동,31.610128172761243
771,30200124,Guseong-dong,구성동,17.887285017772957
772,30200125,Sinseong-dong,신성동,24.528719925365497
773,30200126,Gajeong-dong,가정동,48.93968784594882
774,30200127,Doryong-dong,도룡동,17.47261343821533
775,30200128,Jang-dong,장동,47.763317280323726
776,30200129,Banghyeon-dong,방현동,20.89807094681997
777,30200130,Hwaam-dong,화암동,29.684046794127916
778,30200131,Deokjin-dong,덕진동,35.24361671350897
779,30200132,Hagi-dong,하기동,21.079552664257143
780,30200133,Chumok-dong,추목동,39.40302753025043
781,30200134,Jaun-dong,자운동,35.769847862332114
782,30200135,Sinbong-dong,신봉동,47.92838054639725
783,30200136,Sunam-dong,수남동,32.22198821183338
784,30200137,Ansan-dong,안산동,83.26109505293729
785,30200138,Oesam-dong,외삼동,72.81426938766967
786,30200139,Banseok-dong,반석동,69.30477910252412
787,30200140,Munji-dong,문지동,45.74823166659341
788,30200141,Jeonmin-dong,전민동,27.90547177466067
789,30200142,Wonchon-dong,원촌동,24.022740018736858
790,30200143,Tamnip-dong,탑립동,16.939803672176694
791,30200144,Yongsan-dong,용산동,20.705843027305093
792,30200145,Bongsan-dong,봉산동,22.94582291185805
793,30200146,Gwanpyeong-dong,관평동,17.693976583447423
794,30200147,Songgang-dong,송강동,18.597477302873916
795,30200148,Geumgo-dong,금고동,40.26548060102574
796,30200149,Dae-dong,대동,28.558373187248414
797,30200150,Geumtan-dong,금탄동,38.1136496254437
798,30200151,Sin-dong,신동,38.170794058201864
799,30200152,Dungok-dong,둔곡동,16.312621104972877
800,30200153,Guryong-dong,구룡동,45.22163913618357
801,30230101,Ojeong-dong,오정동,17.38219611146313
802,30230102,Daehwa-dong,대화동,16.483908131714887
803,30230103,Eumnae-dong,읍내동,43.01094718564753
804,30230104,Yeonchuk-dong,연축동,44.65874090082492
805,30230105,Sindae-dong,신대동,21.494452137111793
806,30230106,Wa-dong,와동,48.87815015123294
807,30230107,Songchon-dong,송촌동,20.330866962349592
808,30230108,Beop-dong,법동,27.545596338467394
809,30230109,Jungni-dong,중리동,17.588290675607123
810,30230110,Birae-dong,비래동,43.46486170428838
811,30230111,Seokbong-dong,석봉동,16.662832203199297
812,30230112,Moksang-dong,목상동,26.989384053609456
813,30230113,Munpyeong-dong,문평동,17.101196273669732
814,30230114,Sinil-dong,신일동,24.63848131680864
815,30230115,Deogam-dong,덕암동,18.926190209191653
816,30230116,Sangseo-dong,상서동,17.099168704588347
817,30230117,Pyeongchon-dong,평촌동,19.551615071542344
818,30230118,Jang-dong,장동,31.124951233756086
819,30230119,Yongho-dong,용호동,67.50535316690744
820,30230120,Ihyeon-dong,이현동,23.521632011904163
821,30230121,Galjeon-dong,갈전동,56.52187121756255
822,30230122,Busu-dong,부수동,20.756441612072532
823,30230123,Hwangho-dong,황호동,19.178468949311945
824,30230124,Samjeong-dong,삼정동,53.62482362662476
825,30230125,Miho-dong,미호동,41.376134068662346
826,30230126,Sintanjin-dong,신탄진동,45.67120623507272
827,31110101,Hakseong-dong,학성동,17.30938646165866
828,31110103,Boksan-dong,복산동,30.263970493337855
829,31110104,Bukjeong-dong,북정동,15.444215291157898
830,31110107,Gyo-dong,교동,19.4729318644972
